Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
27,2013,1,15,0.008476985052353711,3.1705975339867216e-05,0.17732028025722238,0.012870021305379604,0.007383183356050258,0.653103448
29,2013,1,15,0.000793170781756952,2.0581726209294974e-06,0.17732028025722238,0.0012042198398917877,0.0006908290189552969,0.218888889
32,2013,2,15,0.0024070866890031975,8.725893139424598e-06,0.17732028025722238,0.003654516254261667,0.0020964977065623326,0.429615385
34,2013,1,15,0.002062653416115279,7.050268732216251e-06,0.17732028025722238,0.0031315871414388267,0.0017965074378657093,0.395172414
38,2013,1,15,0.002450386871880536,2.2494467277900728e-05,0.17732028025722238,0.0037202559141593953,0.0021342107689127656,1.244
40,2013,1,15,0.030851370459152875,0.00047685741384761304,0.17732028025722238,0.0468394964743513,0.026870551210582922,1.436
40,2013,3,15,0.0007360932679640969,1.4494151122352198e-05,0.17732028025722238,0.0011175630154811457,0.0006411163458569993,2.423333333
41,2013,2,15,0.0024858142942347215,1.3073031931710402e-05,0.17732028025722238,0.003774042908621173,0.0021650669108358466,0.736111111
43,2013,1,15,0.0007419978383564612,1.5918431868479292e-06,0.17732028025722238,0.0011265275145581086,0.0006462590361775129,0.191034483
43,2013,2,15,2.9513011011167618e-05,3.477711033828644e-08,0.17732028025722238,4.4811292604576346e-05,2.5707737502211603e-05,0.095
44,2013,1,15,0.0010155762665360077,4.315523237432817e-06,0.17732028025722238,0.0015418826384573931,0.0008845370210279738,0.434074074
44,2013,2,15,0.0001180815668966323,3.6357888080935824e-07,0.17732028025722238,0.00017927877875902095,0.00010284809230991479,0.39
45,2013,1,15,0.06927831457265982,0.0006754173253240595,0.17732028025722238,0.10518045646722632,0.060339179816485074,1.405714286
46,2013,4,15,0.018443899874664667,0.013271261460638634,0.17732028025722238,0.028002095747293104,0.01606404461707712,79.05115385
47,2013,1,15,0.0006613020429941489,3.25640214985773e-06,0.17732028025722238,0.0010040126938396145,0.0005759756017971611,0.678235294
47,2013,2,15,0.0011021766322906843,5.2560859943092e-06,0.17732028025722238,0.00167336195825285,0.0009599631457288391,0.387333333
47,2013,3,15,8.265414454244642e-05,5.848877647802719e-07,0.17732028025722238,0.0001254917842972431,7.199195038683352e-05,0.88375
50,2013,4,15,2.9513011011167618e-05,2.84539993676889e-07,0.17732028025722238,4.4811292604576346e-05,2.5707737502211603e-05,1.2
52,2013,1,15,0.006581617956404766,3.263357571925388e-05,0.17732028025722238,0.00999241710167449,0.0057323797631654095,0.555483871
53,2013,2,15,0.02023692108381263,0.00023395510591210877,0.17732028025722238,0.03072431530033086,0.0176257082444064,1.462413793
1,2013,1,16,1.0618385755601821e-05,8.235852039203289e-08,0.18035959944972327,1.6124895558294833e-05,9.251128476568258e-06,0.962222222
3,2013,4,16,0.00013185889781214903,1.4298450837812204e-05,0.18035959944972327,0.00020019594327193456,0.00011484770305777973,13.5
12,2013,1,16,1.8491146278754236e-05,1.533354410369902e-07,0.18035959944972327,2.8077560994245465e-05,1.6108048903919653e-05,1.038888889
13,2013,4,16,0.00017614317575488138,1.1162978185267152e-05,0.18035959944972327,0.0002674296863491569,0.00015341788046163132,7.89
15,2013,1,16,5.608357777680702e-05,5.406259879860892e-06,0.18035959944972327,8.515153845090973e-05,4.8849843944522555e-05,12.0
16,2013,2,16,1.4357947004099218e-05,1.059121087575087e-07,0.18035959944972327,2.1802411640371382e-05,1.2508165679560169e-05,0.916666667
17,2013,1,16,6.631816645690517e-05,4.522605121719886e-07,0.18035959944972327,0.00010069000351764555,5.776384050007937e-05,0.851111111
24,2013,1,16,0.00038555860567073566,6.757824849826114e-06,0.18035959944972327,0.0005853705869454437,0.0003358119638291784,2.186666667
24,2013,2,16,0.00012418295630207542,2.4012013910844137e-06,0.18035959944972327,0.0001885420944718827,0.00010816220564111212,2.408888889
25,2013,2,16,1.2192937860232303e-05,8.994625355674992e-08,0.18035959944972327,1.851542864548496e-05,1.0622512562038536e-05,0.914444444
27,2013,1,16,8.650195624813717e-06,6.670882073980399e-08,0.18035959944972327,1.3136729199307176e-05,7.536898369730408e-06,0.957777778
32,2013,2,16,0.00011709747183123824,8.607334808725894e-07,0.18035959944972327,0.0001777846955795271,0.00010199097725649586,0.912222222
34,2013,1,16,2.9513011011167618e-05,2.6114448308567815e-07,0.18035959944972327,4.4811292604576346e-05,2.5707737502211603e-05,1.104444444
36,2013,2,16,0.00035505165864352004,2.61555485298767e-06,0.18035959944972327,0.0005390540083811349,0.00030924139717319177,0.914444444
37,2013,4,16,0.0002912822984059855,1.9826114448308567e-05,0.18035959944972327,0.00044223741834993483,0.00025370034171164546,8.48
39,2013,2,16,0.000556397509023143,3.7417009168510907e-06,0.18035959944972327,0.0008447434269055723,0.00048460713710270366,0.838888889
40,2013,1,16,0.0043851177704452415,9.44783433449257e-05,0.18035959944972327,0.006657623445044263,0.0038192989639343707,2.354444444
45,2013,1,16,9.938376065414531e-05,6.797344293392349e-07,0.18035959944972327,0.00015089119834863822,8.656290629495522e-05,0.841111111
46,2013,4,16,0.00011512928170045015,5.3637369585836234e-05,0.18035959944972327,0.00017479652922053947,0.00010027674714965802,57.03888889
51,2013,4,16,3.7582590547398845e-05,3.623142586152387e-06,0.18035959944972327,5.706277467642575e-05,3.273608094024678e-05,12.0
52,2013,1,16,2.8725734958852377e-05,2.5972178311729374e-07,0.18035959944972327,4.3616026060981285e-05,2.5022045459476463e-05,1.122222222
53,2013,2,16,4.250306587436911e-05,8.536199810306672e-07,0.18035959944972327,6.45331905738949e-05,3.7021656207341405e-05,2.495
1,2013,1,18,4.320177337079888e-06,3.098324375592792e-08,0.24754455002079534,6.562763209534329e-06,3.7655921346871407e-06,0.916
11,2013,1,18,2.096122489289331e-06,1.2804299715460007e-08,0.24754455002079534,3.186135223878275e-06,1.8285121139603718e-06,0.71
12,2013,1,18,2.6009632578364793e-05,2.048687954473601e-07,0.24754455002079534,3.9492356485578315e-05,2.2656407912040234e-05,0.9425
12,2013,2,18,3.6903564952276953e-06,3.2247865950047425e-08,0.24754455002079534,5.606549974658277e-06,3.217038500499029e-06,1.0175
24,2013,1,18,0.00011056308059702174,1.2636737274739172e-06,0.24754455002079534,0.00016786398326768808,9.62997333017942e-05,1.65625
24,2013,2,18,3.4344917782252417e-06,3.588365475814101e-08,0.24754455002079534,5.218088347989883e-06,2.994188586610109e-06,1.4325
32,2013,2,18,2.437603476981067e-05,3.1994941511223525e-07,0.24754455002079534,3.701217840761856e-05,2.1233596923364817e-05,1.355
34,2013,1,18,1.7625142621207472e-05,3.063547265254505e-07,0.24754455002079534,2.6762767796290893e-05,1.5353787656910998e-05,1.42
37,2013,1,18,6.9181883097201855e-06,4.682263673727474e-07,0.24754455002079534,1.0507142803398038e-05,6.028375875713101e-06,7.01
39,2013,2,18,6.012820849557658e-06,5.343028770154917e-08,0.24754455002079534,9.132586278263714e-06,5.2398300265676905e-06,1.558333333
40,2013,0,18,0.00044545063135061763,4.058014543155232e-06,0.24754455002079534,0.0006763004892494381,0.00038797598598025413,1.10625
40,2013,1,18,0.0003074214574784479,5.1280429971546e-06,0.24754455002079534,0.0004667403824936336,0.0002677570285877158,2.1475
40,2013,2,18,1.0815204768680631e-05,1.3958267467594057e-07,0.24754455002079534,1.64237121941936e-05,9.422551487252042e-06,1.666666667
43,2013,1,18,1.5223950661645984e-05,9.073664242807462e-08,0.24754455002079534,2.311720483832595e-05,1.3262426926568822e-05,0.65625
45,2013,1,18,1.9278422331069477e-05,2.3047739487828013e-07,0.24754455002079534,2.927282753784053e-05,1.6793740946654794e-05,1.3875
46,2013,4,18,2.7958140807845017e-05,1.1032247865950049e-06,0.24754455002079534,4.24506411809761e-05,2.4353495717809705e-05,6.84375
49,2013,1,18,4.379223041003531e-06,2.8295921593423965e-07,0.24754455002079534,6.652408200303958e-06,3.817019037892276e-06,10.674
50,2013,4,18,2.9030804429124537e-06,4.094214353461903e-08,0.24754455002079534,4.411283431063215e-06,2.5313464577638895e-06,1.28
1,2013,1,19,5.8445405933752744e-05,4.2048687954473603e-07,0.16789839076046967,8.873733808169491e-05,5.090692007272797e-05,0.881818182
2,2013,1,19,1.3570670951783977e-05,1.1065444198545685e-07,0.16789839076046967,2.060714509677632e-05,1.182247363682503e-05,0.989090909
4,2013,2,19,1.042156674252301e-05,8.536199810306672e-08,0.16789839076046967,1.5826078922396065e-05,9.079705465884471e-06,1.01
8,2013,1,19,5.894729441710371e-06,3.161555485298767e-08,0.16789839076046967,8.953296296724454e-06,5.136976220157419e-06,0.621111111
11,2013,1,19,2.3519872062917843e-06,1.1065444198545685e-08,0.16789839076046967,3.5745968505466702e-06,2.051362027849292e-06,0.585
12,2013,1,19,9.437471677128958e-06,1.1065444198545685e-07,0.16789839076046967,1.4331995742902238e-05,8.222590412465547e-06,1.463333333
15,2013,1,19,6.88768136269297e-05,5.0458425545368326e-06,0.16789839076046967,0.00010457461978432951,5.999233963896857e-05,9.120909091
16,2013,2,19,1.4554766017178028e-05,9.800822004426178e-08,0.16789839076046967,2.2101228276270148e-05,1.2679588690243956e-05,0.816363636
17,2013,1,19,1.6916594174123753e-05,1.3910844135314576e-07,0.16789839076046967,2.5687027907055335e-05,1.4736664818449372e-05,1.012727273
20,2013,1,19,4.516996350158698e-06,3.477711033828644e-08,0.16789839076046967,6.861579845433094e-06,3.937015145370926e-06,0.95
21,2013,1,19,5.962632001222561e-05,9.121087575086943e-07,0.16789839076046967,9.053023789708752e-05,5.193545813683069e-05,1.902
24,2013,1,19,0.0012511686251913438,1.9785014226999686e-05,0.16789839076046967,0.001899566151628216,0.0010897303648164643,1.97
24,2013,2,19,0.00010253286486340627,1.6250395194435664e-06,0.16789839076046967,0.00015567226452301846,8.930567446589579e-05,1.971666667
25,2013,2,19,4.073169475665981e-05,2.6557066076509646e-07,0.16789839076046967,6.1843840850806e-05,3.5478849111187336e-05,0.812222222
26,2013,1,19,3.600803844276836e-05,3.208978817578249e-07,0.16789839076046967,5.4672241589235624e-05,3.13646968547765e-05,1.106363636
27,2013,1,19,6.485186480946803e-06,5.216566550742966e-08,0.16789839076046967,9.849746204420752e-06,5.651245252208774e-06,1.0
36,2013,1,19,4.565217008363007e-05,4.868795447360102e-07,0.16789839076046967,6.931425674827514e-05,3.9764424378281954e-05,1.323
36,2013,2,19,0.00013953483932222264,1.207714195384129e-06,0.16789839076046967,0.0002118497920719864,0.00012153320047444734,1.077272727
37,2013,2,19,0.0001385507442568286,1.1150806196648751e-05,0.16789839076046967,0.0002103557088924926,0.00012067608542102841,10.01090909
38,2013,1,19,6.2883674678679916e-06,4.7423332279481506e-08,0.16789839076046967,9.550929568521987e-06,5.4798222415249895e-06,0.965714286
39,2013,2,19,0.0005349442365975527,4.340815681315208e-06,0.16789839076046967,0.0008121724135926069,0.00046592202893817116,1.01
40,2013,1,19,0.0036543287748836187,6.633575719253873e-05,0.16789839076046967,0.0055481172759521465,0.0031828053252654777,2.203636364
40,2013,2,19,7.497820303237281e-05,1.5807777426493836e-06,0.16789839076046967,0.00011383793549719126,6.530645297016591e-05,2.633333333
43,2013,1,19,7.025454671848137e-05,3.3986721466961744e-07,0.16789839076046967,0.00010666633623562086,6.119230071375506e-05,0.603636364
44,2013,1,19,0.00017063224338867468,1.541258299083149e-06,0.16789839076046967,0.00025906282054399143,0.00014861803616248535,1.121111111
45,2013,1,19,0.0004871172164194018,4.909895668668985e-06,0.16789839076046967,0.0007395599710692068,0.0004242662373420114,1.238181818
47,2013,1,19,5.10745338939513e-06,3.161555485298767e-08,0.16789839076046967,7.758029753129393e-06,4.45128417742228e-06,0.721666667
47,2013,2,19,4.033805673050219e-05,2.0550110654441986e-07,0.16789839076046967,6.124620757900847e-05,3.5136003089819765e-05,0.64
48,2013,1,19,2.931619199808881e-05,2.0044261776794185e-06,0.16789839076046967,4.451247596867758e-05,2.553631449152782e-05,8.509090909
49,2013,1,19,4.0928513769738624e-05,6.645589630098009e-06,0.16789839076046967,6.214265748670477e-05,3.5650272121871124e-05,20.20272727
52,2013,2,19,1.4948404043335649e-05,9.64274423016124e-08,0.16789839076046967,2.2698861548067678e-05,1.3022434711611522e-05,0.803
53,2013,2,19,5.903586297298918e-05,8.646854252292129e-07,0.16789839076046967,8.963378798939121e-05,5.142118910477933e-05,1.824444444
1,2013,1,22,5.706767284220108e-05,4.110022130888397e-07,0.04563777713792111,8.664562163040356e-05,4.970695899794148e-05,0.92375
2,2013,1,22,1.5735680095650892e-05,1.2646221941195067e-07,0.04563777713792111,2.3894128091662743e-05,1.3708126754346663e-05,1.0
4,2013,2,22,0.00023617297474391854,7.271577616187165e-06,0.04563777713792111,0.0003585687602982804,0.0002057018987201857,3.8125
11,2013,1,22,0.00877811814236429,0.00023632627252608284,0.04563777713792111,0.013327210758304717,0.007645460562396449,3.409090909
16,2013,2,22,3.7385771534320036e-05,3.746443250079039e-07,0.04563777713792111,5.676395804052698e-05,3.256465792956299e-05,1.224285714
17,2013,1,22,2.5576630749591412e-05,3.7938665823585205e-07,0.04563777713792111,3.883495988660103e-05,2.2279277288535908e-05,1.85
18,2013,1,22,0.0007301886975717326,4.805564337654126e-06,0.04563777713792111,0.0011085985164041826,0.0006359736555364857,0.914444444
24,2013,1,22,0.0025586373290738813,8.014543155232374e-05,0.04563777713792111,0.0038846050639037167,0.002228493424788847,4.231428571
25,2013,2,22,1.7703870226438995e-05,9.958899778691117e-08,0.04563777713792111,2.68822944506504e-05,1.5422356861184513e-05,0.664
27,2013,1,22,9.052690506559885e-05,6.006955422067658e-07,0.04563777713792111,0.00013744444973319374,7.884887081418491e-05,0.860833333
36,2013,2,22,1.7703870226438995e-05,1.9917799557382233e-07,0.04563777713792111,2.68822944506504e-05,1.5422356861184513e-05,1.45
39,2013,2,22,0.0006298110009015393,6.607650964274423e-06,0.04563777713792111,0.000956202032095812,0.0005485479200877555,1.293529412
40,2013,1,22,0.05611309078781819,0.0017810622826430604,0.04563777713792111,0.08519261169195788,0.0488726946318467,3.834090909
43,2013,1,22,8.068595441165832e-05,2.213088839709137e-07,0.04563777713792111,0.00012250361793825546,7.027772027999566e-05,0.265555556
46,2013,4,22,0.0017516793754507585,0.0010551691432184635,0.04563777713792111,0.002659456856718777,0.001525659080985329,77.713125
52,2013,1,22,4.329034192668435e-05,1.6598166297818528e-07,0.04563777713792111,6.572845711748996e-05,3.770734825007654e-05,0.464
53,2013,2,22,0.06912282755232756,0.002785330382548214,0.04563777713792111,0.1049443913248663,0.060203755638044885,4.936818182
1,2013,1,25,0.005147122261481164,2.186452734745495e-05,0.16754646959081165,0.007814521932589927,0.0044829802920977125,0.577777778
1,2013,2,25,2.7505457077763752e-05,1.4574770787227316e-07,0.16754646959081165,4.1763362918408934e-05,2.3959222793236997e-05,0.61
2,2013,1,25,8.424837854838479e-05,6.375276636104964e-07,0.16754646959081165,0.0001279121990480231,7.338047677337216e-05,0.964
2,2013,2,25,0.00017588731103787892,1.330856781536516e-06,0.16754646959081165,0.00026704122472248843,0.00015319503054774238,0.97
3,2013,4,25,2.9946012839941002e-05,7.493044577932343e-06,0.16754646959081165,4.5468689203553636e-05,2.608486812571593e-05,31.14714286
7,2013,1,25,8.334301108822226e-05,4.2839076825798296e-07,0.16754646959081165,0.0001265376425228888,7.259193092422677e-05,0.635
8,2013,1,25,0.0015445273641853106,8.775845716092317e-06,0.16754646959081165,0.0023449523474353257,0.0013452363622406456,0.60625
8,2013,2,25,2.671818102544851e-05,1.5238697439140057e-07,0.16754646959081165,4.056809637481388e-05,2.327353075050186e-05,0.713333333
9,2013,4,25,8.414012809119145e-06,0.0010997015491621877,0.16754646959081165,1.2778149236228657e-05,7.331190756909866e-06,16254.0
10,2013,4,25,2.711181905160613e-05,1.5460006323110972e-07,0.16754646959081165,4.1165729646611403e-05,2.361637677186943e-05,0.701428571
11,2013,1,25,0.03371174117622723,0.0006742499209611128,0.16754646959081165,0.05118219864386806,0.029361841824850365,2.458888889
12,2013,1,25,4.254242967698487e-05,1.9111602908631046e-07,0.16754646959081165,6.459295390107465e-05,3.705594080947816e-05,0.515
12,2013,2,25,0.00016870341706050235,1.0542206765728738e-06,0.16754646959081165,0.0002561344175121835,0.00014693809065778425,0.75
13,2013,1,25,0.0010702525883693012,2.7187006006955423e-05,0.16754646959081165,0.0016248938999100702,0.0009321583333959292,2.717777778
13,2013,2,25,0.0004833186094669808,1.7039519443566235e-05,0.16754646959081165,0.0007337928099963607,0.00042095777323581437,4.40625
15,2013,1,25,3.476807866037186e-05,2.008061966487512e-06,0.16754646959081165,5.278969678307339e-05,3.0284731887468657e-05,6.776666667
15,2013,2,25,6.888665457758364e-08,4.110022130888397e-09,0.16754646959081165,1.0832387412098729e-07,6.285510391738779e-08,6.5
16,2013,1,25,1.0529817199716355e-06,1.15396775213405e-08,0.16754646959081165,1.602407053614816e-06,9.199701573363121e-07,1.35
16,2013,2,25,0.0022314060379290514,3.0753398672146696e-05,0.16754646959081165,0.0033877925250584287,0.0019434855272259864,1.525555556
17,2013,1,25,0.00042106475563015303,5.069712298450838e-06,0.16754646959081165,0.000639277108061581,0.0003667366749565332,1.25875
17,2013,2,25,0.003713177659794183,5.1070502687322165e-05,0.16754646959081165,0.005637463450085877,0.0032340608054599288,1.644444444
19,2013,1,25,9.968883012441746e-06,4.979449889345558e-08,0.16754646959081165,1.5138800659828904e-05,8.685432541311766e-06,0.61
19,2013,2,25,4.795495253665216e-05,1.8416060701865318e-07,0.16754646959081165,7.28104113882907e-05,4.1770073603282243e-05,0.481428571
20,2013,1,25,0.0013941182743904838,1.2151122352197282e-05,0.16754646959081165,0.0021165966742814893,0.0012142348974760971,0.951428571
20,2013,2,25,0.000715053315465972,5.061176098640532e-06,0.16754646959081165,0.0010856195171035678,0.0006227912260149028,0.906666667
23,2013,2,25,4.4973144488508175e-06,1.7704710717673095e-08,0.16754646959081165,6.831698181843217e-06,3.919872844302547e-06,0.49
24,2013,1,25,0.01088205434647285,0.00038521166613974075,0.16754646959081165,0.016521470951071753,0.009477921119702904,4.022222222
24,2013,2,25,0.0038836622889230486,0.00016987733164717042,0.16754646959081165,0.005896298420101388,0.0033825474173142236,5.292222222
25,2013,2,25,7.508645348956616e-06,3.098324375592792e-08,0.16754646959081165,1.1403592711094334e-05,6.542644907764455e-06,0.51
26,2013,1,25,4.822065820430855e-07,3.6199810306670885e-08,0.16754646959081165,7.358388095083955e-07,4.2284342635333596e-07,9.155
26,2013,2,25,1.6631206605159479e-06,1.2330066392665192e-07,0.16754646959081165,2.52873862490099e-06,1.451381490456045e-06,9.18
27,2013,1,25,0.0021837167910600556,1.1616977552956055e-05,0.16754646959081165,0.0033153892541801576,0.0019019497317373053,0.656666667
27,2013,2,25,0.00024632883581878515,1.825640214985773e-06,0.16754646959081165,0.00037398769871065677,0.00021454732607146902,0.9325
31,2013,1,25,7.840285385994412e-05,1.1843028770154917e-05,0.16754646959081165,0.00011903734496182978,6.828921335606377e-05,18.82666667
31,2013,2,25,0.000212436601766614,5.688049320265571e-05,0.16754646959081165,0.0003225314740088893,0.00018502828363172125,31.81375
32,2013,2,25,9.181606960126505e-06,1.0433133101485932e-07,0.16754646959081165,1.3943534116233845e-05,7.999740498576627e-06,1.315
34,2013,1,25,6.800096901872899e-06,1.7230477394878282e-08,0.16754646959081165,1.0327852821858778e-05,5.92552206930283e-06,0.37
37,2013,4,25,6.911299644262427e-05,7.494625355674992e-06,0.16754646959081165,0.00010493319974740802,6.019804725178911e-05,14.71
38,2013,1,25,2.3687168224034832e-05,2.7300031615554855e-07,0.16754646959081165,3.596632018197288e-05,2.063361638597157e-05,1.593333333
38,2013,2,25,1.004761061767327e-05,1.2551375276636105e-07,0.16754646959081165,1.5258327314188411e-05,8.75400174558528e-06,1.55
39,2013,2,25,1.6582001851889777e-05,1.018020866266203e-07,0.16754646959081165,2.5179039626027436e-05,1.4445245700286939e-05,0.834
40,2013,1,25,0.022955660839075468,0.0005956441669301296,0.16754646959081165,0.03485198902692718,0.019993642860185797,3.115555556
40,2013,2,25,0.016298631677809556,0.00044467989250711353,0.16754646959081165,0.024745084067191562,0.014195585227527074,3.203333333
41,2013,2,25,0.00015482767663844621,8.809674359785015e-07,0.16754646959081165,0.00023506784468132054,0.00013485276840457744,0.75
43,2013,1,25,0.00011243286122127044,2.0550110654441986e-07,0.16754646959081165,0.00017070274130872638,9.792825190329017e-05,0.242857143
43,2013,2,25,0.0003637904228242192,1.1713563073031932e-06,0.16754646959081165,0.0005523214670150402,0.0003168525788475518,0.392857143
44,2013,1,25,1.7349596002897137e-05,1.0512171988618401e-07,0.16754646959081165,2.634442450603262e-05,1.5113795441953698e-05,0.75
45,2013,1,25,0.00477163094832941,6.169854568447676e-05,0.16754646959081165,0.00724443955462226,0.004155939472315188,1.6
45,2013,2,25,2.6570566765639407e-07,3.635788808093582e-09,0.16754646959081165,4.0714051001975305e-07,2.3427811460117263e-07,1.65
46,2013,1,25,0.0007736660175608418,0.0005337693645273475,0.16754646959081165,0.0011746071112742201,0.0006738409985965338,83.91888889
47,2013,1,25,4.014123771742338e-05,2.7663610496364214e-07,0.16754646959081165,6.09473909431097e-05,3.496458007913598e-05,0.846666667
47,2013,2,25,0.00034599798404189475,2.6662978185267153e-06,0.16754646959081165,0.0005253084431297918,0.0003013559386817377,1.084444444
48,2013,4,25,2.135486291905093e-06,1.1729370850458425e-07,0.16754646959081165,3.245898551058028e-06,1.8627967160971288e-06,7.57
50,2013,1,25,4.364461615022621e-05,6.147644641163452e-07,0.16754646959081165,6.626632706210774e-05,3.801590966930736e-05,3.106666667
50,2013,2,25,7.554897817030137e-05,1.536199810306671e-06,0.16754646959081165,0.00011470450374129766,6.580357970114888e-05,2.968333333
51,2013,1,25,0.000976960376169945,3.9845241858994626e-05,0.16754646959081165,0.0014832548144940551,0.0008509038263318152,4.785555556
52,2013,1,25,0.0006315823720192486,4.169617451786279e-06,0.16754646959081165,0.0009588913818189008,0.0005500907271839095,0.83125
52,2013,2,25,0.00018643681013890318,1.4271261460638636e-06,0.16754646959081165,0.0002830577964066623,0.00016238330392039327,0.912857143
53,2013,2,25,0.0001385310623555207,6.901675624407208e-07,0.16754646959081165,0.0002103258272289027,0.00012065894311996003,0.74
54,2013,1,25,7.173068931657246e-05,7.204394562124566e-06,0.16754646959081165,0.00010890746100486162,6.247797329388345e-05,8.973333333
1,2013,1,26,7.584420668991959e-05,4.3597850142269997e-07,0.27868957353552803,0.00011515272869514581,6.606071421717455e-05,0.73
11,2013,1,26,1.8668283390525166e-05,2.20518495099589e-07,0.27868957353552803,2.8346495966554355e-05,1.626232961353506e-05,1.45375
16,2013,2,26,2.45039671283119e-06,1.5017388555169143e-08,0.27868957353552803,3.7240051684960534e-06,2.1370735331911845e-06,0.753333333
17,2013,1,26,5.146817192010891e-06,4.489408789124249e-08,0.27868957353552803,7.817793080309144e-06,4.485568779559037e-06,1.11875
17,2013,2,26,6.898506408412304e-06,6.971229845083782e-08,0.27868957353552803,1.047726113980816e-05,6.011233574644722e-06,1.21125
21,2013,1,26,1.2645621590313568e-05,8.48877647802719e-07,0.27868957353552803,1.920270690805212e-05,1.1016785486611241e-05,8.3425
24,2013,1,26,8.95231280988969e-05,9.176414796079671e-07,0.27868957353552803,0.00013592048489011004,7.79746134596976e-05,1.29375
25,2013,2,26,3.653944977808115e-05,2.015491621877964e-07,0.27868957353552803,5.5479046506162286e-05,3.182753898362272e-05,0.68
26,2013,1,26,1.6798502766276468e-05,1.1070186531773634e-06,0.27868957353552803,2.550773792551608e-05,1.4633811012039102e-05,8.17625
27,2013,1,26,1.2409438774618995e-05,5.343028770154917e-08,0.27868957353552803,1.88441269449736e-05,1.0811077873790699e-05,0.5275
27,2013,2,26,5.383000007705464e-06,2.4502055011065444e-08,0.27868957353552803,8.176373043387665e-06,4.691276392379579e-06,0.5775
32,2013,2,26,1.782196163428628e-05,1.3041416376857414e-07,0.27868957353552803,2.7061584432189662e-05,1.5525210667594783e-05,0.83875
34,2013,1,26,3.468935105514033e-05,1.94909895668669e-07,0.27868957353552803,5.267017012871389e-05,3.0216162683195145e-05,0.70125
36,2013,2,26,2.0223153593847767e-05,1.417957635156497e-07,0.27868957353552803,3.07071473901546e-05,1.7616571397936957e-05,0.85625
39,2013,2,26,5.149769477207074e-05,3.412899146380019e-07,0.27868957353552803,7.81891108344685e-05,4.485568779559037e-05,0.81125
40,2013,1,26,0.0050041922941833315,0.00011252466013278533,0.27868957353552803,0.007597521291600242,0.004358492901739147,2.775
43,2013,1,26,5.5571848342802115e-05,2.6968068289598484e-07,0.27868957353552803,8.437461519757294e-05,4.8404144116744715e-05,0.595
46,2013,4,26,1.8963511910143382e-05,7.840341447992413e-06,0.27868957353552803,2.87947209204025e-05,1.6519464129560735e-05,52.1675
52,2013,1,26,2.6048996380980556e-05,1.2914954157445464e-07,0.27868957353552803,3.955211981275807e-05,2.2690692514176993e-05,0.5875
52,2013,2,26,7.469281546340854e-06,4.663294340815682e-08,0.27868957353552803,1.134382938391458e-05,6.508360305627698e-06,0.782857143
53,2013,2,26,2.9424442455282155e-06,4.7423332279481506e-08,0.27868957353552803,4.471046758242968e-06,2.5656310599006465e-06,1.93375
1,2013,1,27,0.0059172356958559335,4.289914638001897e-05,0.11099913619349266,0.008983731665534617,0.005153724248301226,0.910405405
2,2013,1,27,0.018087342550571095,0.0002953191590262409,0.11099913619349266,0.027460759537971214,0.015753494690922378,1.4571875
3,2013,3,27,5.187165089692048e-05,1.8143534619032565e-05,0.11099913619349266,7.875686244267614e-05,4.518139151588956e-05,43.58692308
4,2013,2,27,0.0030771373371286997,7.117293708504585e-05,0.11099913619349266,0.004671807609515425,0.00268009020413421,2.875540541
10,2013,2,27,0.00013248871865400124,5.823585203920329e-07,0.11099913619349266,0.00020115215650681062,0.00011539625669196784,0.55296875
11,2013,1,27,7.676925605139e-05,1.397407524502055e-07,0.11099913619349266,0.00011655716688387,6.686640236738834e-05,0.22125
13,2013,1,27,0.00027093121245363647,1.7568763831805248e-06,0.11099913619349266,0.0004113397781980025,0.00023597520240694212,0.808461538
14,2013,2,27,0.0007329047999522202,3.448909263357572e-05,0.11099913619349266,0.0011127221859795857,0.000638339293083922,5.870166667
15,2013,1,27,1.5991544812653345e-05,6.588681631362631e-07,0.11099913619349266,2.4282589718331136e-05,1.3930976668235583e-05,5.093333333
16,2013,2,27,0.011360659140576592,4.1990515333544104e-05,0.11099913619349266,0.01724810336458678,0.009894770454782664,0.641911765
17,2013,1,27,0.0018985850868127826,1.3619506797344294e-05,0.11099913619349266,0.0028824935937536156,0.0016536092161597061,0.966785714
18,2013,1,27,4.685276606341082e-05,3.098324375592792e-07,0.11099913619349266,7.113703822725762e-05,4.0810104743453044e-05,0.829152542
20,2013,1,27,0.0032503577505393604,2.7445937401201393e-05,0.11099913619349266,0.00493479613076993,0.002830959595837009,0.958070175
23,2013,2,27,0.0005078619403979084,1.6531773632627253e-06,0.11099913619349266,0.0007710552444929367,0.00044233422266808233,0.397111111
24,2013,1,27,0.013689264248114615,0.00020199984192222574,0.11099913619349266,0.020783462738959948,0.011922910378784658,1.702
24,2013,2,27,0.00026408191079849386,7.5361998103066716e-06,0.11099913619349266,0.00040094095926872545,0.0002300096816351464,3.5572
24,2013,3,27,0.001141579798709062,1.6843186847929183e-05,0.11099913619349266,0.001733185048759783,0.000994282032467733,1.840877193
25,2013,2,27,0.008842359868233214,4.904536832121404e-05,0.11099913619349266,0.013424744508262074,0.007701413033083636,0.862666667
27,2013,1,27,0.0007578220870079976,1.9522605121719886e-06,0.11099913619349266,0.0011505523720843694,0.0006600414462364892,0.362181818
27,2013,3,27,0.0008071842954881632,4.328327537148277e-06,0.11099913619349266,0.00122549558436778,0.0007030343373159824,0.646825397
